"","SeasonFrom","SeasonTo","Matchday","Day","Date","Time","Home","Guest","Score90","Score45","Score90Home","Score90Guest","Score45Home","Score45Guest","PointsHome","PointsGuest","GoalsTotal90","GoalsTotal45","HomeID","GuestID","DayID","DateInt","TimeInt"
"173",1963,1964,22,"Saturday",1964-02-29,15:30:00,"Meidericher SV","Schalke","3:0","2:0",3,0,2,0,2,0,3,2,12,6,1,19640229,55800
"174",1963,1964,22,"Saturday",1964-02-29,15:30:00,"Köln","Frankfurt","1:1","1:0",1,1,1,0,1,1,2,1,11,5,1,19640229,55800
"175",1963,1964,22,"Thursday",1964-03-26,19:30:00,"HSV","Bremen","1:1","1:1",1,1,1,1,1,1,2,2,10,8,2,19640326,70200
"176",1963,1964,22,"Monday",1964-03-30,19:30:00,"Braunschweig","Hertha","1:1","1:1",1,1,1,1,1,1,2,2,9,7,3,19640330,70200
"177",1963,1964,23,"Saturday",1964-03-07,16:00:00,"Hertha","Dortmund","0:0","0:0",0,0,0,0,1,1,0,0,7,16,1,19640307,57600
"178",1963,1964,23,"Saturday",1964-03-07,16:30:00,"Bremen","Braunschweig","2:3","0:2",2,3,0,2,0,2,5,2,8,9,1,19640307,59400
"179",1963,1964,23,"Saturday",1964-03-07,16:30:00,"TSV 1860","HSV","9:2","3:1",9,2,3,1,2,0,11,4,1,10,1,19640307,59400
"180",1963,1964,23,"Saturday",1964-03-07,16:30:00,"Münster","Köln","0:2","0:2",0,2,0,2,0,2,2,2,2,11,1,19640307,59400
"181",1963,1964,23,"Saturday",1964-03-07,16:30:00,"Saarbrücken","Meidericher SV","0:2","0:1",0,2,0,1,0,2,2,1,3,12,1,19640307,59400
"182",1963,1964,23,"Saturday",1964-03-07,16:30:00,"Karlsruhe","K'lautern","5:1","2:0",5,1,2,0,2,0,6,2,4,13,1,19640307,59400
"183",1963,1964,23,"Saturday",1964-03-07,16:30:00,"Frankfurt","Stuttgart","3:2","2:1",3,2,2,1,2,0,5,3,5,14,1,19640307,59400
"184",1963,1964,23,"Saturday",1964-03-07,16:30:00,"Schalke","Nürnberg","4:1","2:1",4,1,2,1,2,0,5,3,6,15,1,19640307,59400
"185",1963,1964,24,"Saturday",1964-03-14,16:30:00,"Braunschweig","HSV","2:1","0:0",2,1,0,0,2,0,3,0,9,10,1,19640314,59400
"186",1963,1964,24,"Saturday",1964-03-14,16:30:00,"Meidericher SV","Köln","2:2","2:0",2,2,2,0,1,1,4,2,12,11,1,19640314,59400
"187",1963,1964,24,"Saturday",1964-03-14,16:30:00,"Dortmund","Stuttgart","7:1","2:1",7,1,2,1,2,0,8,3,16,14,1,19640314,59400
"188",1963,1964,24,"Saturday",1964-03-14,16:30:00,"K'lautern","Nürnberg","3:1","3:0",3,1,3,0,2,0,4,3,13,15,1,19640314,59400
"189",1963,1964,24,"Saturday",1964-03-14,16:30:00,"TSV 1860","Münster","3:1","0:1",3,1,0,1,2,0,4,1,1,2,1,19640314,59400
"190",1963,1964,24,"Saturday",1964-03-14,16:30:00,"Karlsruhe","Saarbrücken","2:2","0:2",2,2,0,2,1,1,4,2,4,3,1,19640314,59400
"191",1963,1964,24,"Saturday",1964-03-14,16:30:00,"Bremen","Schalke","1:0","1:0",1,0,1,0,2,0,1,1,8,6,1,19640314,59400
"192",1963,1964,24,"Saturday",1964-03-14,16:30:00,"Frankfurt","Hertha","4:0","0:0",4,0,0,0,2,0,4,0,5,7,1,19640314,59400
"193",1963,1964,25,"Saturday",1964-03-21,16:30:00,"Köln","Braunschweig","4:1","1:0",4,1,1,0,2,0,5,1,11,9,1,19640321,59400
"194",1963,1964,25,"Saturday",1964-03-21,16:30:00,"HSV","Meidericher SV","3:3","0:1",3,3,0,1,1,1,6,1,10,12,1,19640321,59400
"195",1963,1964,25,"Saturday",1964-03-21,16:30:00,"Stuttgart","K'lautern","4:0","2:0",4,0,2,0,2,0,4,2,14,13,1,19640321,59400
"196",1963,1964,25,"Saturday",1964-03-21,16:30:00,"Nürnberg","Dortmund","4:0","2:0",4,0,2,0,2,0,4,2,15,16,1,19640321,59400
"197",1963,1964,25,"Saturday",1964-03-21,16:30:00,"Saarbrücken","TSV 1860","1:2","0:1",1,2,0,1,0,2,3,1,3,1,1,19640321,59400
"198",1963,1964,25,"Saturday",1964-03-21,16:30:00,"Münster","Karlsruhe","0:0","0:0",0,0,0,0,1,1,0,0,2,4,1,19640321,59400
"199",1963,1964,25,"Saturday",1964-03-21,16:30:00,"Schalke","Frankfurt","1:2","0:0",1,2,0,0,0,2,3,0,6,5,1,19640321,59400
"200",1963,1964,25,"Wednesday",1964-04-15,20:00:00,"Hertha","Bremen","5:2","2:1",5,2,2,1,2,0,7,3,7,8,6,19640415,72000
"201",1963,1964,26,"Saturday",1964-04-04,17:00:00,"Meidericher SV","Braunschweig","5:1","3:1",5,1,3,1,2,0,6,4,12,9,1,19640404,61200
"202",1963,1964,26,"Saturday",1964-04-04,17:00:00,"HSV","Köln","1:1","1:0",1,1,1,0,1,1,2,1,10,11,1,19640404,61200
"203",1963,1964,26,"Saturday",1964-04-04,17:00:00,"Nürnberg","Stuttgart","0:0","0:0",0,0,0,0,1,1,0,0,15,14,1,19640404,61200
"204",1963,1964,26,"Saturday",1964-04-04,17:00:00,"K'lautern","Dortmund","0:1","0:1",0,1,0,1,0,2,1,1,13,16,1,19640404,61200
"205",1963,1964,26,"Saturday",1964-04-04,17:00:00,"Karlsruhe","TSV 1860","1:0","1:0",1,0,1,0,2,0,1,1,4,1,1,19640404,61200
"206",1963,1964,26,"Saturday",1964-04-04,17:00:00,"Münster","Saarbrücken","2:1","1:1",2,1,1,1,2,0,3,2,2,3,1,19640404,61200
"207",1963,1964,26,"Saturday",1964-04-04,17:00:00,"Hertha","Schalke","1:0","1:0",1,0,1,0,2,0,1,1,7,6,1,19640404,61200
"208",1963,1964,26,"Saturday",1964-04-04,17:00:00,"Frankfurt","Bremen","7:0","2:0",7,0,2,0,2,0,7,2,5,8,1,19640404,61200
"209",1963,1964,27,"Saturday",1964-04-11,17:00:00,"Stuttgart","HSV","2:2","1:1",2,2,1,1,1,1,4,2,14,10,1,19640411,61200
"210",1963,1964,27,"Saturday",1964-04-11,17:00:00,"Dortmund","Meidericher SV","0:0","0:0",0,0,0,0,1,1,0,0,16,12,1,19640411,61200
"211",1963,1964,27,"Saturday",1964-04-11,17:00:00,"Braunschweig","K'lautern","0:1","0:1",0,1,0,1,0,2,1,1,9,13,1,19640411,61200
"212",1963,1964,27,"Saturday",1964-04-11,17:00:00,"Köln","Nürnberg","5:0","2:0",5,0,2,0,2,0,5,2,11,15,1,19640411,61200
"213",1963,1964,27,"Saturday",1964-04-11,17:00:00,"Schalke","Münster","1:2","0:1",1,2,0,1,0,2,3,1,6,2,1,19640411,61200
"214",1963,1964,27,"Saturday",1964-04-11,17:00:00,"Bremen","Karlsruhe","0:0","0:0",0,0,0,0,1,1,0,0,8,4,1,19640411,61200
"215",1963,1964,27,"Saturday",1964-04-11,17:00:00,"TSV 1860","Frankfurt","1:1","0:0",1,1,0,0,1,1,2,0,1,5,1,19640411,61200
"216",1963,1964,27,"Saturday",1964-04-11,17:00:00,"Saarbrücken","Hertha","3:0","3:0",3,0,3,0,2,0,3,3,3,7,1,19640411,61200
"217",1963,1964,28,"Saturday",1964-04-18,17:00:00,"HSV","K'lautern","7:3","1:0",7,3,1,0,2,0,10,1,10,13,1,19640418,61200
"218",1963,1964,28,"Saturday",1964-04-18,17:00:00,"Braunschweig","Stuttgart","2:0","2:0",2,0,2,0,2,0,2,2,9,14,1,19640418,61200
"219",1963,1964,28,"Saturday",1964-04-18,17:00:00,"Meidericher SV","Nürnberg","0:0","0:0",0,0,0,0,1,1,0,0,12,15,1,19640418,61200
"220",1963,1964,28,"Saturday",1964-04-18,17:00:00,"Köln","Dortmund","5:2","1:1",5,2,1,1,2,0,7,2,11,16,1,19640418,61200
"221",1963,1964,28,"Saturday",1964-04-18,17:00:00,"Münster","Frankfurt","1:3","1:2",1,3,1,2,0,2,4,3,2,5,1,19640418,61200
"222",1963,1964,28,"Saturday",1964-04-18,17:00:00,"TSV 1860","Schalke","7:1","3:1",7,1,3,1,2,0,8,4,1,6,1,19640418,61200
"223",1963,1964,28,"Saturday",1964-04-18,17:00:00,"Karlsruhe","Hertha","1:1","0:0",1,1,0,0,1,1,2,0,4,7,1,19640418,61200
"224",1963,1964,28,"Saturday",1964-04-18,17:00:00,"Saarbrücken","Bremen","3:2","1:0",3,2,1,0,2,0,5,1,3,8,1,19640418,61200
"225",1963,1964,29,"Saturday",1964-04-25,17:00:00,"Nürnberg","Braunschweig","1:0","0:0",1,0,0,0,2,0,1,0,15,9,1,19640425,61200
"226",1963,1964,29,"Saturday",1964-04-25,17:00:00,"K'lautern","Köln","3:3","2:3",3,3,2,3,1,1,6,5,13,11,1,19640425,61200
"227",1963,1964,29,"Saturday",1964-04-25,17:00:00,"Stuttgart","Meidericher SV","1:2","1:2",1,2,1,2,0,2,3,3,14,12,1,19640425,61200
"228",1963,1964,29,"Saturday",1964-04-25,17:00:00,"Hertha","TSV 1860","3:1","1:1",3,1,1,1,2,0,4,2,7,1,1,19640425,61200
"229",1963,1964,29,"Saturday",1964-04-25,17:00:00,"Bremen","Münster","4:2","2:1",4,2,2,1,2,0,6,3,8,2,1,19640425,61200
"230",1963,1964,29,"Saturday",1964-04-25,17:00:00,"Frankfurt","Saarbrücken","3:1","3:1",3,1,3,1,2,0,4,4,5,3,1,19640425,61200
"231",1963,1964,29,"Saturday",1964-04-25,17:00:00,"Schalke","Karlsruhe","2:1","0:1",2,1,0,1,2,0,3,1,6,4,1,19640425,61200
"232",1963,1964,29,"Tuesday",1964-05-05,18:30:00,"Dortmund","HSV","5:2","2:0",5,2,2,0,2,0,7,2,16,10,5,19640505,66600
"233",1963,1964,30,"Saturday",1964-05-09,17:00:00,"Meidericher SV","K'lautern","3:0","1:0",3,0,1,0,2,0,3,1,12,13,1,19640509,61200
"234",1963,1964,30,"Saturday",1964-05-09,17:00:00,"Köln","Stuttgart","2:1","0:1",2,1,0,1,2,0,3,1,11,14,1,19640509,61200
"235",1963,1964,30,"Saturday",1964-05-09,17:00:00,"HSV","Nürnberg","2:2","1:1",2,2,1,1,1,1,4,2,10,15,1,19640509,61200
"236",1963,1964,30,"Saturday",1964-05-09,17:00:00,"Braunschweig","Dortmund","2:0","0:0",2,0,0,0,2,0,2,0,9,16,1,19640509,61200
"237",1963,1964,30,"Saturday",1964-05-09,17:00:00,"Karlsruhe","Frankfurt","1:2","0:1",1,2,0,1,0,2,3,1,4,5,1,19640509,61200
"238",1963,1964,30,"Saturday",1964-05-09,17:00:00,"Saarbrücken","Schalke","1:1","1:0",1,1,1,0,1,1,2,1,3,6,1,19640509,61200
"239",1963,1964,30,"Saturday",1964-05-09,17:00:00,"Münster","Hertha","4:2","2:2",4,2,2,2,2,0,6,4,2,7,1,19640509,61200
"240",1963,1964,30,"Saturday",1964-05-09,17:00:00,"TSV 1860","Bremen","3:2","1:1",3,2,1,1,2,0,5,2,1,8,1,19640509,61200
"241",1964,1965,1,"Saturday",1964-08-22,16:00:00,"Frankfurt","Schalke","2:2","0:2",2,2,0,2,1,1,4,2,5,6,1,19640822,57600
"242",1964,1965,1,"Saturday",1964-08-22,16:00:00,"Karlsruhe","Meidericher SV","2:1","1:0",2,1,1,0,2,0,3,1,4,12,1,19640822,57600
"243",1964,1965,1,"Saturday",1964-08-22,16:00:00,"K'lautern","Bremen","2:1","2:1",2,1,2,1,2,0,3,3,13,8,1,19640822,57600
"244",1964,1965,1,"Saturday",1964-08-22,16:00:00,"Braunschweig","TSV 1860","1:1","1:0",1,1,1,0,1,1,2,1,9,1,1,19640822,57600
"245",1964,1965,1,"Saturday",1964-08-22,16:00:00,"Dortmund","Hannover","0:2","0:0",0,2,0,0,0,2,2,0,16,18,1,19640822,57600
"246",1964,1965,1,"Saturday",1964-08-22,16:00:00,"Nürnberg","Neunkirchen","2:0","0:0",2,0,0,0,2,0,2,0,15,17,1,19640822,57600
"247",1964,1965,1,"Saturday",1964-08-22,16:00:00,"Köln","Hertha","2:3","1:0",2,3,1,0,0,2,5,1,11,7,1,19640822,57600
"248",1964,1965,1,"Saturday",1964-08-22,16:00:00,"HSV","Stuttgart","2:2","0:2",2,2,0,2,1,1,4,2,10,14,1,19640822,57600
"249",1964,1965,2,"Saturday",1964-08-29,16:00:00,"Hertha","HSV","0:0","0:0",0,0,0,0,1,1,0,0,7,10,1,19640829,57600
"250",1964,1965,2,"Saturday",1964-08-29,16:00:00,"Stuttgart","Nürnberg","3:1","1:1",3,1,1,1,2,0,4,2,14,15,1,19640829,57600
"251",1964,1965,2,"Saturday",1964-08-29,16:00:00,"Neunkirchen","Dortmund","1:2","0:0",1,2,0,0,0,2,3,0,17,16,1,19640829,57600
"252",1964,1965,2,"Saturday",1964-08-29,16:00:00,"Hannover","Köln","2:0","2:0",2,0,2,0,2,0,2,2,18,11,1,19640829,57600
"253",1964,1965,2,"Saturday",1964-08-29,16:00:00,"Schalke","Karlsruhe","1:1","0:0",1,1,0,0,1,1,2,0,6,4,1,19640829,57600
"254",1964,1965,2,"Saturday",1964-08-29,16:00:00,"TSV 1860","Frankfurt","0:1","0:0",0,1,0,0,0,2,1,0,1,5,1,19640829,57600
"255",1964,1965,2,"Saturday",1964-08-29,16:00:00,"Bremen","Braunschweig","5:1","3:1",5,1,3,1,2,0,6,4,8,9,1,19640829,57600
"256",1964,1965,2,"Saturday",1964-08-29,16:00:00,"Meidericher SV","K'lautern","3:1","3:0",3,1,3,0,2,0,4,3,12,13,1,19640829,57600
"257",1964,1965,3,"Saturday",1964-09-05,16:00:00,"Karlsruhe","TSV 1860","1:5","0:2",1,5,0,2,0,2,6,2,4,1,1,19640905,57600
"258",1964,1965,3,"Saturday",1964-09-05,16:00:00,"K'lautern","Schalke","3:0","3:0",3,0,3,0,2,0,3,3,13,6,1,19640905,57600
"259",1964,1965,3,"Saturday",1964-09-05,16:00:00,"Nürnberg","Hertha","2:0","1:0",2,0,1,0,2,0,2,1,15,7,1,19640905,57600
"260",1964,1965,3,"Saturday",1964-09-05,16:00:00,"HSV","Hannover","3:0","0:0",3,0,0,0,2,0,3,0,10,18,1,19640905,57600
"261",1964,1965,3,"Saturday",1964-09-05,16:00:00,"Köln","Neunkirchen","4:3","2:3",4,3,2,3,2,0,7,5,11,17,1,19640905,57600
"262",1964,1965,3,"Saturday",1964-09-05,20:00:00,"Frankfurt","Bremen","0:2","0:1",0,2,0,1,0,2,2,1,5,8,1,19640905,72000
"263",1964,1965,3,"Saturday",1964-09-05,20:00:00,"Braunschweig","Meidericher SV","0:1","0:1",0,1,0,1,0,2,1,1,9,12,1,19640905,72000
"264",1964,1965,3,"Saturday",1964-09-05,20:00:00,"Dortmund","Stuttgart","1:0","0:0",1,0,0,0,2,0,1,0,16,14,1,19640905,72000
"265",1964,1965,4,"Saturday",1964-09-12,16:00:00,"Hertha","Dortmund","0:0","0:0",0,0,0,0,1,1,0,0,7,16,1,19640912,57600
"266",1964,1965,4,"Saturday",1964-09-12,16:00:00,"Stuttgart","Köln","3:3","2:2",3,3,2,2,1,1,6,4,14,11,1,19640912,57600
"267",1964,1965,4,"Saturday",1964-09-12,16:00:00,"Neunkirchen","HSV","3:1","2:1",3,1,2,1,2,0,4,3,17,10,1,19640912,57600
"268",1964,1965,4,"Saturday",1964-09-12,16:00:00,"Hannover","Nürnberg","2:2","2:2",2,2,2,2,1,1,4,4,18,15,1,19640912,57600
"269",1964,1965,4,"Saturday",1964-09-12,16:00:00,"Schalke","Braunschweig","0:3","0:1",0,3,0,1,0,2,3,1,6,9,1,19640912,57600
"270",1964,1965,4,"Saturday",1964-09-12,16:00:00,"TSV 1860","K'lautern","2:2","1:2",2,2,1,2,1,1,4,3,1,13,1,19640912,57600
"271",1964,1965,4,"Saturday",1964-09-12,16:00:00,"Bremen","Karlsruhe","1:0","0:0",1,0,0,0,2,0,1,0,8,4,1,19640912,57600
"272",1964,1965,4,"Saturday",1964-09-12,16:00:00,"Meidericher SV","Frankfurt","1:3","1:2",1,3,1,2,0,2,4,3,12,5,1,19640912,57600
"273",1964,1965,5,"Saturday",1964-09-19,16:00:00,"Stuttgart","Hertha","1:1","1:1",1,1,1,1,1,1,2,2,14,7,1,19640919,57600
"274",1964,1965,5,"Saturday",1964-09-19,16:00:00,"Braunschweig","Neunkirchen","1:0","0:0",1,0,0,0,2,0,1,0,9,17,1,19640919,57600
"275",1964,1965,5,"Saturday",1964-09-19,16:00:00,"Nürnberg","Schalke","3:2","1:1",3,2,1,1,2,0,5,2,15,6,1,19640919,57600
"276",1964,1965,5,"Saturday",1964-09-19,16:00:00,"Köln","Bremen","4:2","2:0",4,2,2,0,2,0,6,2,11,8,1,19640919,57600
"277",1964,1965,5,"Saturday",1964-09-19,16:00:00,"HSV","Meidericher SV","3:0","2:0",3,0,2,0,2,0,3,2,10,12,1,19640919,57600
"278",1964,1965,5,"Saturday",1964-09-19,16:00:00,"Frankfurt","Karlsruhe","0:7","0:5",0,7,0,5,0,2,7,5,5,4,1,19640919,57600
"279",1964,1965,5,"Saturday",1964-09-19,16:00:00,"K'lautern","Hannover","1:0","1:0",1,0,1,0,2,0,1,1,13,18,1,19640919,57600
"280",1964,1965,5,"Saturday",1964-09-19,20:00:00,"Dortmund","TSV 1860","1:1","0:0",1,1,0,0,1,1,2,0,16,1,1,19640919,72000
"281",1964,1965,6,"Saturday",1964-09-26,16:00:00,"Hertha","Frankfurt","1:3","1:2",1,3,1,2,0,2,4,3,7,5,1,19640926,57600
"282",1964,1965,6,"Saturday",1964-09-26,16:00:00,"Karlsruhe","Stuttgart","0:0","0:0",0,0,0,0,1,1,0,0,4,14,1,19640926,57600
"283",1964,1965,6,"Saturday",1964-09-26,16:00:00,"Neunkirchen","K'lautern","0:3","0:1",0,3,0,1,0,2,3,1,17,13,1,19640926,57600
"284",1964,1965,6,"Saturday",1964-09-26,16:00:00,"Hannover","Braunschweig","2:2","1:1",2,2,1,1,1,1,4,2,18,9,1,19640926,57600
"285",1964,1965,6,"Saturday",1964-09-26,16:00:00,"Schalke","Dortmund","2:6","0:6",2,6,0,6,0,2,8,6,6,16,1,19640926,57600
"286",1964,1965,6,"Saturday",1964-09-26,16:00:00,"TSV 1860","Nürnberg","2:0","1:0",2,0,1,0,2,0,2,1,1,15,1,19640926,57600
"287",1964,1965,6,"Saturday",1964-09-26,16:00:00,"Bremen","HSV","0:0","0:0",0,0,0,0,1,1,0,0,8,10,1,19640926,57600
"288",1964,1965,6,"Saturday",1964-09-26,16:00:00,"Meidericher SV","Köln","0:3","0:3",0,3,0,3,0,2,3,3,12,11,1,19640926,57600
"289",1964,1965,7,"Saturday",1964-10-10,15:15:00,"Stuttgart","Schalke","2:1","0:1",2,1,0,1,2,0,3,1,14,6,1,19641010,54900
"290",1964,1965,7,"Saturday",1964-10-10,15:15:00,"Neunkirchen","Meidericher SV","4:2","2:0",4,2,2,0,2,0,6,2,17,12,1,19641010,54900
"291",1964,1965,7,"Saturday",1964-10-10,15:15:00,"Hannover","Bremen","1:2","1:1",1,2,1,1,0,2,3,2,18,8,1,19641010,54900
"292",1964,1965,7,"Saturday",1964-10-10,15:15:00,"HSV","Frankfurt","2:1","1:1",2,1,1,1,2,0,3,2,10,5,1,19641010,54900
"293",1964,1965,7,"Saturday",1964-10-10,15:15:00,"Nürnberg","Karlsruhe","4:1","2:0",4,1,2,0,2,0,5,2,15,4,1,19641010,54900
"294",1964,1965,7,"Saturday",1964-10-10,15:15:00,"Dortmund","K'lautern","3:2","1:1",3,2,1,1,2,0,5,2,16,13,1,19641010,54900
"295",1964,1965,7,"Saturday",1964-10-10,15:15:00,"Köln","Braunschweig","5:1","1:1",5,1,1,1,2,0,6,2,11,9,1,19641010,54900
"296",1964,1965,7,"Saturday",1964-10-10,15:15:00,"Hertha","TSV 1860","2:1","1:1",2,1,1,1,2,0,3,2,7,1,1,19641010,54900
"297",1964,1965,8,"Saturday",1964-10-17,15:15:00,"Schalke","Hertha","3:0","2:0",3,0,2,0,2,0,3,2,6,7,1,19641017,54900
"298",1964,1965,8,"Saturday",1964-10-17,15:15:00,"Meidericher SV","Stuttgart","3:3","1:2",3,3,1,2,1,1,6,3,12,14,1,19641017,54900
"299",1964,1965,8,"Saturday",1964-10-17,15:15:00,"Bremen","Neunkirchen","2:0","2:0",2,0,2,0,2,0,2,2,8,17,1,19641017,54900
"300",1964,1965,8,"Saturday",1964-10-17,15:15:00,"TSV 1860","Hannover","4:0","0:0",4,0,0,0,2,0,4,0,1,18,1,19641017,54900
"301",1964,1965,8,"Saturday",1964-10-17,15:15:00,"Frankfurt","Köln","1:4","0:1",1,4,0,1,0,2,5,1,5,11,1,19641017,54900
"302",1964,1965,8,"Saturday",1964-10-17,15:15:00,"Karlsruhe","HSV","2:2","1:2",2,2,1,2,1,1,4,3,4,10,1,19641017,54900
"303",1964,1965,8,"Saturday",1964-10-17,15:15:00,"K'lautern","Nürnberg","3:2","1:1",3,2,1,1,2,0,5,2,13,15,1,19641017,54900
"304",1964,1965,8,"Saturday",1964-10-17,15:15:00,"Braunschweig","Dortmund","0:1","0:0",0,1,0,0,0,2,1,0,9,16,1,19641017,54900
"305",1964,1965,9,"Saturday",1964-10-24,15:15:00,"Hertha","Meidericher SV","2:2","2:1",2,2,2,1,1,1,4,3,7,12,1,19641024,54900
"306",1964,1965,9,"Saturday",1964-10-24,15:15:00,"Stuttgart","Bremen","1:1","0:1",1,1,0,1,1,1,2,1,14,8,1,19641024,54900
"307",1964,1965,9,"Saturday",1964-10-24,15:15:00,"Neunkirchen","TSV 1860","3:0","0:0",3,0,0,0,2,0,3,0,17,1,1,19641024,54900
"308",1964,1965,9,"Saturday",1964-10-24,15:15:00,"Hannover","Schalke","1:0","1:0",1,0,1,0,2,0,1,1,18,6,1,19641024,54900
"309",1964,1965,9,"Saturday",1964-10-24,15:15:00,"Dortmund","Frankfurt","1:3","1:1",1,3,1,1,0,2,4,2,16,5,1,19641024,54900
"310",1964,1965,9,"Saturday",1964-10-24,15:15:00,"Köln","Karlsruhe","4:1","1:1",4,1,1,1,2,0,5,2,11,4,1,19641024,54900
"311",1964,1965,9,"Saturday",1964-10-24,15:15:00,"HSV","K'lautern","3:2","2:2",3,2,2,2,2,0,5,4,10,13,1,19641024,54900
"312",1964,1965,9,"Saturday",1964-10-24,15:15:00,"Nürnberg","Braunschweig","3:2","0:2",3,2,0,2,2,0,5,2,15,9,1,19641024,54900
"313",1964,1965,10,"Saturday",1964-11-07,14:30:00,"TSV 1860","Stuttgart","1:0","0:0",1,0,0,0,2,0,1,0,1,14,1,19641107,52200
"314",1964,1965,10,"Saturday",1964-11-07,14:30:00,"Schalke","Neunkirchen","1:1","0:1",1,1,0,1,1,1,2,1,6,17,1,19641107,52200
"315",1964,1965,10,"Saturday",1964-11-07,14:30:00,"Frankfurt","Nürnberg","1:1","0:1",1,1,0,1,1,1,2,1,5,15,1,19641107,52200
"316",1964,1965,10,"Saturday",1964-11-07,14:30:00,"Karlsruhe","Dortmund","2:0","1:0",2,0,1,0,2,0,2,1,4,16,1,19641107,52200
"317",1964,1965,10,"Saturday",1964-11-07,14:30:00,"K'lautern","Köln","2:2","0:2",2,2,0,2,1,1,4,2,13,11,1,19641107,52200
"318",1964,1965,10,"Saturday",1964-11-07,18:30:00,"Bremen","Hertha","5:1","0:0",5,1,0,0,2,0,6,0,8,7,1,19641107,66600
"319",1964,1965,10,"Saturday",1964-11-07,18:30:00,"Meidericher SV","Hannover","1:0","1:0",1,0,1,0,2,0,1,1,12,18,1,19641107,66600
"320",1964,1965,10,"Saturday",1964-11-07,18:30:00,"Braunschweig","HSV","2:0","1:0",2,0,1,0,2,0,2,1,9,10,1,19641107,66600
"321",1964,1965,11,"Saturday",1964-11-14,14:30:00,"Hertha","K'lautern","5:3","4:0",5,3,4,0,2,0,8,4,7,13,1,19641114,52200
"322",1964,1965,11,"Saturday",1964-11-14,14:30:00,"Stuttgart","Braunschweig","3:1","2:1",3,1,2,1,2,0,4,3,14,9,1,19641114,52200
"323",1964,1965,11,"Saturday",1964-11-14,14:30:00,"Neunkirchen","Karlsruhe","1:0","0:0",1,0,0,0,2,0,1,0,17,4,1,19641114,52200
"324",1964,1965,11,"Saturday",1964-11-14,14:30:00,"Hannover","Frankfurt","3:2","1:0",3,2,1,0,2,0,5,1,18,5,1,19641114,52200
"325",1964,1965,11,"Saturday",1964-11-14,14:30:00,"Bremen","Schalke","2:2","1:1",2,2,1,1,1,1,4,2,8,6,1,19641114,52200
"326",1964,1965,11,"Saturday",1964-11-14,14:30:00,"Nürnberg","HSV","2:3","2:2",2,3,2,2,0,2,5,4,15,10,1,19641114,52200
"327",1964,1965,11,"Saturday",1964-11-14,14:30:00,"Köln","TSV 1860","1:1","1:0",1,1,1,0,1,1,2,1,11,1,1,19641114,52200
"328",1964,1965,11,"Saturday",1964-11-14,14:30:00,"Dortmund","Meidericher SV","0:0","0:0",0,0,0,0,1,1,0,0,16,12,1,19641114,52200
"329",1964,1965,12,"Saturday",1964-11-21,14:30:00,"Braunschweig","Hertha","1:1","0:1",1,1,0,1,1,1,2,1,9,7,1,19641121,52200
"330",1964,1965,12,"Saturday",1964-11-21,14:30:00,"K'lautern","Stuttgart","2:1","2:1",2,1,2,1,2,0,3,3,13,14,1,19641121,52200
"331",1964,1965,12,"Saturday",1964-11-21,14:30:00,"Frankfurt","Neunkirchen","1:0","0:0",1,0,0,0,2,0,1,0,5,17,1,19641121,52200
"332",1964,1965,12,"Saturday",1964-11-21,14:30:00,"Karlsruhe","Hannover","2:3","0:1",2,3,0,1,0,2,5,1,4,18,1,19641121,52200
"333",1964,1965,12,"Saturday",1964-11-21,14:30:00,"Schalke","Köln","2:3","1:2",2,3,1,2,0,2,5,3,6,11,1,19641121,52200
"334",1964,1965,12,"Saturday",1964-11-21,14:30:00,"Meidericher SV","Nürnberg","2:0","2:0",2,0,2,0,2,0,2,2,12,15,1,19641121,52200
"335",1964,1965,12,"Saturday",1964-11-21,14:30:00,"TSV 1860","Bremen","3:1","1:1",3,1,1,1,2,0,4,2,1,8,1,19641121,52200
"336",1964,1965,12,"Saturday",1964-11-21,14:30:00,"HSV","Dortmund","1:4","0:2",1,4,0,2,0,2,5,2,10,16,1,19641121,52200
"337",1964,1965,13,"Saturday",1964-11-28,14:30:00,"Hertha","Karlsruhe","2:1","0:0",2,1,0,0,2,0,3,0,7,4,1,19641128,52200
"338",1964,1965,13,"Saturday",1964-11-28,14:30:00,"Stuttgart","Frankfurt","1:2","1:2",1,2,1,2,0,2,3,3,14,5,1,19641128,52200
"339",1964,1965,13,"Saturday",1964-11-28,14:30:00,"Neunkirchen","Hannover","2:1","0:0",2,1,0,0,2,0,3,0,17,18,1,19641128,52200
"340",1964,1965,13,"Saturday",1964-11-28,14:30:00,"Braunschweig","K'lautern","2:0","1:0",2,0,1,0,2,0,2,1,9,13,1,19641128,52200
"341",1964,1965,13,"Saturday",1964-11-28,14:30:00,"Schalke","TSV 1860","2:2","1:1",2,2,1,1,1,1,4,2,6,1,1,19641128,52200
"342",1964,1965,13,"Saturday",1964-11-28,14:30:00,"Nürnberg","Dortmund","1:0","0:0",1,0,0,0,2,0,1,0,15,16,1,19641128,52200
"343",1964,1965,13,"Saturday",1964-11-28,14:30:00,"Köln","HSV","3:0","3:0",3,0,3,0,2,0,3,3,11,10,1,19641128,52200
"344",1964,1965,13,"Saturday",1964-11-28,18:30:00,"Bremen","Meidericher SV","1:0","0:0",1,0,0,0,2,0,1,0,8,12,1,19641128,66600
