;SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;Score90;Score45;Score90Home;Score90Guest;Score45Home;Score45Guest;PointsHome;PointsGuest;Aborted;Annulled;League
35866;2016;2017;16;Saturday;;;1. FC Kaiserslautern;Erzgebirge Aue;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35867;2016;2017;16;Sunday;;;Eintracht Braunschweig;Arminia Bielefeld;3:2;1:1;3;2;1;1;0;3;False;False;2. Bundesliga
35868;2016;2017;16;Sunday;;;SpVgg Greuther Fürth;FC St. Pauli;0:2;0:0;0;2;0;0;3;0;False;False;2. Bundesliga
35869;2016;2017;16;Sunday;;;SV Sandhausen;Würzburger Kickers;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35870;2016;2017;16;Monday;;;VfB Stuttgart;Hannover 96;1:2;1:1;1;2;1;1;3;0;False;False;2. Bundesliga
35871;2016;2017;17;Friday;;;1. FC Union Berlin;SpVgg Greuther Fürth;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
35872;2016;2017;17;Friday;;;1860 München;1. FC Heidenheim;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
35873;2016;2017;17;Friday;;;Erzgebirge Aue;Fortuna Düsseldorf;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35874;2016;2017;17;Saturday;;;FC St. Pauli;VfL Bochum;1:1;0:1;1;1;0;1;1;1;False;False;2. Bundesliga
35875;2016;2017;17;Saturday;;;Karlsruher SC;Eintracht Braunschweig;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35876;2016;2017;17;Sunday;;;Hannover 96;SV Sandhausen;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35877;2016;2017;17;Sunday;;;Arminia Bielefeld;Dynamo Dresden;1:2;0:1;1;2;0;1;3;0;False;False;2. Bundesliga
35878;2016;2017;17;Sunday;;;Würzburger Kickers;VfB Stuttgart;3:0;2:0;3;0;2;0;0;3;False;False;2. Bundesliga
35879;2016;2017;17;Monday;;;1. FC Nürnberg;1. FC Kaiserslautern;2:1;0:0;2;1;0;0;0;3;False;False;2. Bundesliga
35880;2016;2017;18;Friday;;;1. FC Union Berlin;VfL Bochum;2:1;0:1;2;1;0;1;0;3;False;False;2. Bundesliga
35881;2016;2017;18;Friday;;;Fortuna Düsseldorf;SV Sandhausen;0:3;0:1;0;3;0;1;3;0;False;False;2. Bundesliga
35882;2016;2017;18;Friday;;;1860 München;SpVgg Greuther Fürth;2:1;1:1;2;1;1;1;0;3;False;False;2. Bundesliga
35883;2016;2017;18;Saturday;;;Erzgebirge Aue;1. FC Heidenheim;2:1;0:0;2;1;0;0;0;3;False;False;2. Bundesliga
35884;2016;2017;18;Saturday;;;Würzburger Kickers;Eintracht Braunschweig;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
35885;2016;2017;18;Sunday;;;1. FC Nürnberg;Dynamo Dresden;1:2;0:1;1;2;0;1;3;0;False;False;2. Bundesliga
35886;2016;2017;18;Sunday;;;FC St. Pauli;VfB Stuttgart;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
35887;2016;2017;18;Sunday;;;Karlsruher SC;Arminia Bielefeld;3:2;0:0;3;2;0;0;0;3;False;False;2. Bundesliga
35888;2016;2017;18;Monday;;;Hannover 96;1. FC Kaiserslautern;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35889;2016;2017;19;Friday;;;SpVgg Greuther Fürth;Hannover 96;4:1;2:0;4;1;2;0;0;3;False;False;2. Bundesliga
35890;2016;2017;19;Friday;;;1. FC Kaiserslautern;Würzburger Kickers;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35891;2016;2017;19;Friday;;;Arminia Bielefeld;1860 München;2:1;2:1;2;1;2;1;0;3;False;False;2. Bundesliga
35892;2016;2017;19;Saturday;;;1. FC Heidenheim;1. FC Nürnberg;2:3;1:1;2;3;1;1;3;0;False;False;2. Bundesliga
35893;2016;2017;19;Saturday;;;SV Sandhausen;Erzgebirge Aue;2:0;0:0;2;0;0;0;0;3;False;False;2. Bundesliga
35894;2016;2017;19;Sunday;;;VfL Bochum;Karlsruher SC;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
35895;2016;2017;19;Sunday;;;Eintracht Braunschweig;FC St. Pauli;1:2;0:1;1;2;0;1;3;0;False;False;2. Bundesliga
35896;2016;2017;19;Sunday;;;Dynamo Dresden;1. FC Union Berlin;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35897;2016;2017;19;Monday;;;VfB Stuttgart;Fortuna Düsseldorf;2:0;2:0;2;0;2;0;0;3;False;False;2. Bundesliga
35898;2016;2017;20;Friday;;;1. FC Nürnberg;Eintracht Braunschweig;1:1;0:1;1;1;0;1;1;1;False;False;2. Bundesliga
35899;2016;2017;20;Friday;;;Fortuna Düsseldorf;1. FC Kaiserslautern;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
35900;2016;2017;20;Friday;;;Erzgebirge Aue;SpVgg Greuther Fürth;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35901;2016;2017;20;Saturday;;;1860 München;Karlsruher SC;2:1;0:0;2;1;0;0;0;3;False;False;2. Bundesliga
35902;2016;2017;20;Saturday;;;Würzburger Kickers;1. FC Heidenheim;0:2;0:0;0;2;0;0;3;0;False;False;2. Bundesliga
35903;2016;2017;20;Sunday;;;VfB Stuttgart;SV Sandhausen;2:1;1:0;2;1;1;0;0;3;False;False;2. Bundesliga
35904;2016;2017;20;Sunday;;;FC St. Pauli;Dynamo Dresden;2:0;1:0;2;0;1;0;0;3;False;False;2. Bundesliga
35905;2016;2017;20;Sunday;;;1. FC Union Berlin;Arminia Bielefeld;3:1;1:1;3;1;1;1;0;3;False;False;2. Bundesliga
35906;2016;2017;20;Monday;;;Hannover 96;VfL Bochum;2:1;1:1;2;1;1;1;0;3;False;False;2. Bundesliga
35907;2016;2017;21;Friday;;;Eintracht Braunschweig;Erzgebirge Aue;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
35908;2016;2017;21;Friday;;;1. FC Kaiserslautern;SV Sandhausen;3:0;2:0;3;0;2;0;0;3;False;False;2. Bundesliga
35909;2016;2017;21;Friday;;;1. FC Heidenheim;VfB Stuttgart;1:2;1:1;1;2;1;1;3;0;False;False;2. Bundesliga
35910;2016;2017;21;Saturday;;;VfL Bochum;Würzburger Kickers;2:1;0:1;2;1;0;1;0;3;False;False;2. Bundesliga
35911;2016;2017;21;Saturday;;;SpVgg Greuther Fürth;Fortuna Düsseldorf;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
35912;2016;2017;21;Sunday;;;Karlsruher SC;1. FC Union Berlin;1:2;0:2;1;2;0;2;3;0;False;False;2. Bundesliga
35913;2016;2017;21;Sunday;;;Arminia Bielefeld;FC St. Pauli;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
35914;2016;2017;21;Sunday;;;Dynamo Dresden;Hannover 96;1:2;0:0;1;2;0;0;3;0;False;False;2. Bundesliga
35915;2016;2017;21;Monday;;;1860 München;1. FC Nürnberg;2:0;2:0;2;0;2;0;0;3;False;False;2. Bundesliga
35916;2016;2017;22;Friday;;;1. FC Union Berlin;1860 München;2:0;1:0;2;0;1;0;0;3;False;False;2. Bundesliga
35917;2016;2017;22;Friday;;;SV Sandhausen;Eintracht Braunschweig;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
35918;2016;2017;22;Friday;;;Würzburger Kickers;SpVgg Greuther Fürth;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
35919;2016;2017;22;Saturday;;;Hannover 96;Arminia Bielefeld;2:2;1:2;2;2;1;2;1;1;False;False;2. Bundesliga
35920;2016;2017;22;Saturday;;;Fortuna Düsseldorf;1. FC Heidenheim;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35921;2016;2017;22;Sunday;;;VfB Stuttgart;1. FC Kaiserslautern;2:0;0:0;2;0;0;0;0;3;False;False;2. Bundesliga
35922;2016;2017;22;Sunday;;;1. FC Nürnberg;VfL Bochum;0:1;0:1;0;1;0;1;3;0;False;False;2. Bundesliga
35923;2016;2017;22;Sunday;;;Erzgebirge Aue;Dynamo Dresden;1:4;0:4;1;4;0;4;3;0;False;False;2. Bundesliga
35924;2016;2017;22;Monday;;;FC St. Pauli;Karlsruher SC;5:0;1:0;5;0;1;0;0;3;False;False;2. Bundesliga
35925;2016;2017;23;Friday;;;VfL Bochum;Fortuna Düsseldorf;1:2;1:0;1;2;1;0;3;0;False;False;2. Bundesliga
35926;2016;2017;23;Friday;;;1. FC Union Berlin;Würzburger Kickers;2:0;1:0;2;0;1;0;0;3;False;False;2. Bundesliga
35927;2016;2017;23;Friday;;;Dynamo Dresden;1. FC Kaiserslautern;3:3;2:2;3;3;2;2;1;1;False;False;2. Bundesliga
35928;2016;2017;23;Saturday;;;Karlsruher SC;Hannover 96;2:0;1:0;2;0;1;0;0;3;False;False;2. Bundesliga
35929;2016;2017;23;Saturday;;;1860 München;FC St. Pauli;1:2;1:2;1;2;1;2;3;0;False;False;2. Bundesliga
35930;2016;2017;23;Sunday;;;SpVgg Greuther Fürth;1. FC Nürnberg;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35931;2016;2017;23;Sunday;;;1. FC Heidenheim;SV Sandhausen;2:2;1:2;2;2;1;2;1;1;False;False;2. Bundesliga
35932;2016;2017;23;Sunday;;;Arminia Bielefeld;Erzgebirge Aue;2:2;2:0;2;2;2;0;1;1;False;False;2. Bundesliga
35933;2016;2017;23;Monday;;;Eintracht Braunschweig;VfB Stuttgart;1:1;1:1;1;1;1;1;1;1;False;False;2. Bundesliga
35934;2016;2017;24;Friday;;;VfB Stuttgart;VfL Bochum;1:1;0:1;1;1;0;1;1;1;False;False;2. Bundesliga
35935;2016;2017;24;Friday;;;FC St. Pauli;1. FC Union Berlin;1:2;0:1;1;2;0;1;3;0;False;False;2. Bundesliga
35936;2016;2017;24;Friday;;;Erzgebirge Aue;Karlsruher SC;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
35937;2016;2017;24;Saturday;;;Hannover 96;1860 München;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35938;2016;2017;24;Saturday;;;Würzburger Kickers;Dynamo Dresden;0:2;0:0;0;2;0;0;3;0;False;False;2. Bundesliga
35939;2016;2017;24;Sunday;;;1. FC Nürnberg;Arminia Bielefeld;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
35940;2016;2017;24;Sunday;;;1. FC Kaiserslautern;1. FC Heidenheim;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
35941;2016;2017;24;Sunday;;;SV Sandhausen;SpVgg Greuther Fürth;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
35942;2016;2017;24;Monday;;;Fortuna Düsseldorf;Eintracht Braunschweig;1:2;1:0;1;2;1;0;3;0;False;False;2. Bundesliga
35943;2016;2017;25;Friday;;;Eintracht Braunschweig;1. FC Heidenheim;3:2;1:1;3;2;1;1;0;3;False;False;2. Bundesliga
35944;2016;2017;25;Friday;;;Arminia Bielefeld;1. FC Kaiserslautern;2:0;0:0;2;0;0;0;0;3;False;False;2. Bundesliga
35945;2016;2017;25;Friday;;;1860 München;Würzburger Kickers;2:1;0:0;2;1;0;0;0;3;False;False;2. Bundesliga
35946;2016;2017;25;Saturday;;;FC St. Pauli;Hannover 96;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35947;2016;2017;25;Saturday;;;SpVgg Greuther Fürth;VfB Stuttgart;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
35948;2016;2017;25;Sunday;;;VfL Bochum;Erzgebirge Aue;1:1;0:1;1;1;0;1;1;1;False;False;2. Bundesliga
35949;2016;2017;25;Sunday;;;Karlsruher SC;Fortuna Düsseldorf;0:3;0:2;0;3;0;2;3;0;False;False;2. Bundesliga
35950;2016;2017;25;Sunday;;;Dynamo Dresden;SV Sandhausen;2:0;1:0;2;0;1;0;0;3;False;False;2. Bundesliga
35951;2016;2017;25;Monday;;;1. FC Union Berlin;1. FC Nürnberg;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35952;2016;2017;26;Friday;;;1. FC Nürnberg;Karlsruher SC;2:1;0:1;2;1;0;1;0;3;False;False;2. Bundesliga
35953;2016;2017;26;Friday;;;Fortuna Düsseldorf;1860 München;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
35954;2016;2017;26;Friday;;;Erzgebirge Aue;FC St. Pauli;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
35955;2016;2017;26;Saturday;;;Hannover 96;1. FC Union Berlin;2:0;0:0;2;0;0;0;0;3;False;False;2. Bundesliga
35956;2016;2017;26;Saturday;;;SV Sandhausen;VfL Bochum;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35957;2016;2017;26;Saturday;;;Würzburger Kickers;Arminia Bielefeld;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
35958;2016;2017;26;Sunday;;;VfB Stuttgart;Dynamo Dresden;3:3;1:3;3;3;1;3;1;1;False;False;2. Bundesliga
35959;2016;2017;26;Sunday;;;1. FC Kaiserslautern;Eintracht Braunschweig;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
35960;2016;2017;26;Sunday;;;1. FC Heidenheim;SpVgg Greuther Fürth;0:2;0:1;0;2;0;1;3;0;False;False;2. Bundesliga
35961;2016;2017;27;Tuesday;;;Hannover 96;1. FC Nürnberg;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35962;2016;2017;27;Tuesday;;;FC St. Pauli;SV Sandhausen;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35963;2016;2017;27;Tuesday;;;Karlsruher SC;Würzburger Kickers;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
35964;2016;2017;27;Tuesday;;;Arminia Bielefeld;Fortuna Düsseldorf;2:1;1:1;2;1;1;1;0;3;False;False;2. Bundesliga
35965;2016;2017;27;Wednesday;;;VfL Bochum;1. FC Kaiserslautern;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35966;2016;2017;27;Wednesday;;;1. FC Union Berlin;Erzgebirge Aue;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
35967;2016;2017;27;Wednesday;;;SpVgg Greuther Fürth;Eintracht Braunschweig;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35968;2016;2017;27;Wednesday;;;1860 München;VfB Stuttgart;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
35969;2016;2017;27;Wednesday;;;Dynamo Dresden;1. FC Heidenheim;2:1;0:0;2;1;0;0;0;3;False;False;2. Bundesliga
35970;2016;2017;28;Friday;;;1. FC Nürnberg;FC St. Pauli;0:2;0:0;0;2;0;0;3;0;False;False;2. Bundesliga
35971;2016;2017;28;Friday;;;SV Sandhausen;Arminia Bielefeld;1:3;0:1;1;3;0;1;3;0;False;False;2. Bundesliga
35972;2016;2017;28;Friday;;;Würzburger Kickers;Hannover 96;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35973;2016;2017;28;Saturday;;;1. FC Kaiserslautern;SpVgg Greuther Fürth;2:0;2:0;2;0;2;0;0;3;False;False;2. Bundesliga
35974;2016;2017;28;Saturday;;;1. FC Heidenheim;VfL Bochum;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
35975;2016;2017;28;Sunday;;;VfB Stuttgart;Karlsruher SC;2:0;1:0;2;0;1;0;0;3;False;False;2. Bundesliga
35976;2016;2017;28;Sunday;;;Fortuna Düsseldorf;1. FC Union Berlin;2:2;0:1;2;2;0;1;1;1;False;False;2. Bundesliga
35977;2016;2017;28;Sunday;;;Erzgebirge Aue;1860 München;3:0;1:0;3;0;1;0;0;3;False;False;2. Bundesliga
35978;2016;2017;28;Monday;;;Eintracht Braunschweig;Dynamo Dresden;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35979;2016;2017;29;Saturday;;;Hannover 96;Eintracht Braunschweig;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
35980;2016;2017;29;Saturday;;;1. FC Nürnberg;Erzgebirge Aue;2:1;1:0;2;1;1;0;0;3;False;False;2. Bundesliga
35981;2016;2017;29;Sunday;;;FC St. Pauli;Würzburger Kickers;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35982;2016;2017;29;Sunday;;;VfL Bochum;SpVgg Greuther Fürth;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
35983;2016;2017;29;Sunday;;;1. FC Union Berlin;1. FC Kaiserslautern;3:1;1:0;3;1;1;0;0;3;False;False;2. Bundesliga
35984;2016;2017;29;Sunday;;;Karlsruher SC;1. FC Heidenheim;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
35985;2016;2017;29;Sunday;;;1860 München;SV Sandhausen;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
35986;2016;2017;29;Sunday;;;Dynamo Dresden;Fortuna Düsseldorf;1:1;0:1;1;1;0;1;1;1;False;False;2. Bundesliga
35987;2016;2017;29;Monday;;;Arminia Bielefeld;VfB Stuttgart;2:3;1:0;2;3;1;0;3;0;False;False;2. Bundesliga
35988;2016;2017;30;Friday;;;SpVgg Greuther Fürth;Dynamo Dresden;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35989;2016;2017;30;Friday;;;1. FC Kaiserslautern;1860 München;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
35990;2016;2017;30;Friday;;;Fortuna Düsseldorf;FC St. Pauli;1:3;0:0;1;3;0;0;3;0;False;False;2. Bundesliga
35991;2016;2017;30;Saturday;;;1. FC Heidenheim;Arminia Bielefeld;2:2;0:0;2;2;0;0;1;1;False;False;2. Bundesliga
35992;2016;2017;30;Saturday;;;Erzgebirge Aue;Hannover 96;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
35993;2016;2017;30;Sunday;;;Eintracht Braunschweig;VfL Bochum;2:0;0:0;2;0;0;0;0;3;False;False;2. Bundesliga
35994;2016;2017;30;Sunday;;;SV Sandhausen;Karlsruher SC;4:0;2:0;4;0;2;0;0;3;False;False;2. Bundesliga
35995;2016;2017;30;Sunday;;;Würzburger Kickers;1. FC Nürnberg;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
35996;2016;2017;30;Monday;;;VfB Stuttgart;1. FC Union Berlin;3:1;2:0;3;1;2;0;0;3;False;False;2. Bundesliga
35997;2016;2017;31;Friday;;;FC St. Pauli;1. FC Heidenheim;3:0;0:0;3;0;0;0;0;3;False;False;2. Bundesliga
35998;2016;2017;31;Friday;;;VfL Bochum;Dynamo Dresden;4:2;0:2;4;2;0;2;0;3;False;False;2. Bundesliga
35999;2016;2017;31;Friday;;;1. FC Union Berlin;SV Sandhausen;2:1;1:0;2;1;1;0;0;3;False;False;2. Bundesliga
36000;2016;2017;31;Saturday;;;1. FC Nürnberg;VfB Stuttgart;2:3;2:0;2;3;2;0;3;0;False;False;2. Bundesliga
36001;2016;2017;31;Saturday;;;Karlsruher SC;1. FC Kaiserslautern;1:3;1:1;1;3;1;1;3;0;False;False;2. Bundesliga
36002;2016;2017;31;Saturday;;;Arminia Bielefeld;SpVgg Greuther Fürth;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
36003;2016;2017;31;Sunday;;;Hannover 96;Fortuna Düsseldorf;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
36004;2016;2017;31;Sunday;;;1860 München;Eintracht Braunschweig;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
36005;2016;2017;31;Sunday;;;Erzgebirge Aue;Würzburger Kickers;3:1;3:0;3;1;3;0;0;3;False;False;2. Bundesliga
36006;2016;2017;32;Friday;;;1. FC Kaiserslautern;FC St. Pauli;1:2;0:0;1;2;0;0;3;0;False;False;2. Bundesliga
36007;2016;2017;32;Friday;;;1. FC Heidenheim;Hannover 96;0:2;0:2;0;2;0;2;3;0;False;False;2. Bundesliga
36008;2016;2017;32;Friday;;;Dynamo Dresden;1860 München;1:2;0:1;1;2;0;1;3;0;False;False;2. Bundesliga
36009;2016;2017;32;Saturday;;;SV Sandhausen;1. FC Nürnberg;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
36010;2016;2017;32;Saturday;;;Fortuna Düsseldorf;Würzburger Kickers;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
36011;2016;2017;32;Sunday;;;VfB Stuttgart;Erzgebirge Aue;3:0;1:0;3;0;1;0;0;3;False;False;2. Bundesliga
36012;2016;2017;32;Sunday;;;VfL Bochum;Arminia Bielefeld;1:1;0:1;1;1;0;1;1;1;False;False;2. Bundesliga
36013;2016;2017;32;Sunday;;;SpVgg Greuther Fürth;Karlsruher SC;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
36014;2016;2017;32;Monday;;;Eintracht Braunschweig;1. FC Union Berlin;3:1;1:0;3;1;1;0;0;3;False;False;2. Bundesliga
36015;2016;2017;33;Sunday;;;Hannover 96;VfB Stuttgart;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
36016;2016;2017;33;Sunday;;;1. FC Nürnberg;Fortuna Düsseldorf;2:3;1:1;2;3;1;1;3;0;False;False;2. Bundesliga
36017;2016;2017;33;Sunday;;;FC St. Pauli;SpVgg Greuther Fürth;1:1;0:1;1;1;0;1;1;1;False;False;2. Bundesliga
36018;2016;2017;33;Sunday;;;1. FC Union Berlin;1. FC Heidenheim;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
36019;2016;2017;33;Sunday;;;Karlsruher SC;Dynamo Dresden;3:4;1:3;3;4;1;3;3;0;False;False;2. Bundesliga
36020;2016;2017;33;Sunday;;;Arminia Bielefeld;Eintracht Braunschweig;6:0;2:0;6;0;2;0;0;3;False;False;2. Bundesliga
36021;2016;2017;33;Sunday;;;1860 München;VfL Bochum;1:2;1:1;1;2;1;1;3;0;False;False;2. Bundesliga
36022;2016;2017;33;Sunday;;;Erzgebirge Aue;1. FC Kaiserslautern;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
36023;2016;2017;33;Sunday;;;Würzburger Kickers;SV Sandhausen;0:1;0:1;0;1;0;1;3;0;False;False;2. Bundesliga
36024;2016;2017;34;Sunday;;;VfB Stuttgart;Würzburger Kickers;4:1;1:0;4;1;1;0;0;3;False;False;2. Bundesliga
36025;2016;2017;34;Sunday;;;VfL Bochum;FC St. Pauli;1:3;1:1;1;3;1;1;3;0;False;False;2. Bundesliga
36026;2016;2017;34;Sunday;;;Eintracht Braunschweig;Karlsruher SC;2:1;2:1;2;1;2;1;0;3;False;False;2. Bundesliga
36027;2016;2017;34;Sunday;;;SpVgg Greuther Fürth;1. FC Union Berlin;1:2;0:1;1;2;0;1;3;0;False;False;2. Bundesliga
36028;2016;2017;34;Sunday;;;1. FC Kaiserslautern;1. FC Nürnberg;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
36029;2016;2017;34;Sunday;;;1. FC Heidenheim;1860 München;2:1;0:0;2;1;0;0;0;3;False;False;2. Bundesliga
36030;2016;2017;34;Sunday;;;SV Sandhausen;Hannover 96;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
36031;2016;2017;34;Sunday;;;Fortuna Düsseldorf;Erzgebirge Aue;1:0;1:0;1;0;1;0;0;3;False;False;2. Bundesliga
36032;2016;2017;34;Sunday;;;Dynamo Dresden;Arminia Bielefeld;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
36033;2017;2018;1;Friday;;;VfL Bochum;FC St. Pauli;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
36034;2017;2018;1;Saturday;;;FC Ingolstadt 04;1. FC Union Berlin;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
36035;2017;2018;1;Saturday;;;SV Darmstadt 98;SpVgg Greuther Fürth;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
36036;2017;2018;1;Saturday;;;Arminia Bielefeld;Jahn Regensburg;2:1;1:1;2;1;1;1;0;3;False;False;2. Bundesliga
36037;2017;2018;1;Sunday;;;1. FC Nürnberg;1. FC Kaiserslautern;3:0;2:0;3;0;2;0;0;3;False;False;2. Bundesliga
36038;2017;2018;1;Sunday;;;Holstein Kiel;SV Sandhausen;2:2;0:2;2;2;0;2;1;1;False;False;2. Bundesliga
36039;2017;2018;1;Sunday;;;1. FC Heidenheim;Erzgebirge Aue;0:0;<NA>:<NA>;0;0;;;1;1;False;False;2. Bundesliga
36040;2017;2018;1;Sunday;;;Dynamo Dresden;MSV Duisburg;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
36041;2017;2018;1;Monday;;;Fortuna Düsseldorf;Eintracht Braunschweig;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
36042;2017;2018;1;Wednesday;;;1. FC Heidenheim;Erzgebirge Aue;2:1;1:1;2;1;1;1;0;3;False;False;2. Bundesliga
36043;2017;2018;2;Friday;;;1. FC Union Berlin;Holstein Kiel;4:3;3:3;4;3;3;3;0;3;False;False;2. Bundesliga
36044;2017;2018;2;Friday;;;SV Sandhausen;FC Ingolstadt 04;1:0;0:0;1;0;0;0;0;3;False;False;2. Bundesliga
36045;2017;2018;2;Friday;;;1. FC Kaiserslautern;SV Darmstadt 98;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
36046;2017;2018;2;Saturday;;;MSV Duisburg;VfL Bochum;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
36047;2017;2018;2;Saturday;;;Eintracht Braunschweig;1. FC Heidenheim;2:0;1:0;2;0;1;0;0;3;False;False;2. Bundesliga
36048;2017;2018;2;Sunday;;;Jahn Regensburg;1. FC Nürnberg;0:1;0:0;0;1;0;0;3;0;False;False;2. Bundesliga
36049;2017;2018;2;Sunday;;;SpVgg Greuther Fürth;Arminia Bielefeld;1:2;0:2;1;2;0;2;3;0;False;False;2. Bundesliga
36050;2017;2018;2;Sunday;;;Erzgebirge Aue;Fortuna Düsseldorf;0:2;0:1;0;2;0;1;3;0;False;False;2. Bundesliga
36051;2017;2018;2;Monday;;;FC St. Pauli;Dynamo Dresden;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
36052;2017;2018;2;Wednesday;;;1. FC Heidenheim;Erzgebirge Aue;2:1;1:1;2;1;1;1;0;3;False;False;2. Bundesliga
36053;2017;2018;3;Friday;;;SV Darmstadt 98;FC St. Pauli;3:0;1:0;3;0;1;0;0;3;False;False;2. Bundesliga
36054;2017;2018;3;Friday;;;Eintracht Braunschweig;Erzgebirge Aue;1:1;1:1;1;1;1;1;1;1;False;False;2. Bundesliga
36055;2017;2018;3;Saturday;;;Dynamo Dresden;SV Sandhausen;0:4;0:1;0;4;0;1;3;0;False;False;2. Bundesliga
36056;2017;2018;3;Saturday;;;1. FC Heidenheim;MSV Duisburg;1:2;0:0;1;2;0;0;3;0;False;False;2. Bundesliga
36057;2017;2018;3;Saturday;;;Fortuna Düsseldorf;1. FC Kaiserslautern;2:0;1:0;2;0;1;0;0;3;False;False;2. Bundesliga
36058;2017;2018;3;Sunday;;;FC Ingolstadt 04;Jahn Regensburg;2:4;0:1;2;4;0;1;3;0;False;False;2. Bundesliga
36059;2017;2018;3;Sunday;;;1. FC Nürnberg;1. FC Union Berlin;2:2;0:0;2;2;0;0;1;1;False;False;2. Bundesliga
